pid,date,min_irrigated_yield,max_irrigated_yield,avg_irrigated_yield,stddev_irrigated_yield,min_nonirrigated_yield,max_nonirrigated_yield,avg_nonirrigated_yield,stddev_nonirrigated_yield,avg_irrigation,stddev_irrigation,max_irrigated_type,max_nonirrigated_type
290479,2020-09-01,6.82,37.68,21.82,11.53,3.24,8.38,5.57,1.77,315.06,119.61,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
302094,2020-09-01,11.88,57.26,33.49,17.00,8.35,20.69,14.05,4.50,361.84,145.89,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best"
291712,2020-09-01,8.01,42.21,24.53,12.72,7.86,20.61,13.75,5.10,251.65,109.78,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-hart12coppice,srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best"
291621,2020-09-01,7.47,37.62,22.07,11.07,7.47,23.04,15.68,6.09,142.42,72.46,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-beaupre-best"
292724,2020-09-01,6.07,34.98,20.21,10.74,5.38,12.66,8.33,2.59,241.47,105.46,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
290695,2020-09-01,8.02,41.49,24.18,12.48,2.67,8.14,5.50,1.93,354.04,123.51,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-beaupre-best"
291928,2020-09-01,8.15,42.75,24.86,12.91,2.86,7.64,5.37,1.77,354.09,127.67,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
291816,2020-09-01,8.62,44.01,25.68,13.14,2.28,5.98,4.38,1.43,358.55,125.73,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje"
291262,2020-09-01,8.09,42.37,24.65,12.75,6.12,13.87,9.89,2.81,293.81,118.06,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
290129,2020-09-01,8.21,41.26,24.10,12.33,1.30,3.78,2.89,1.04,365.38,122.06,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,gr-fischer2013,gr-fischer2013,srwc-pont-fritzi-best"
290713,2020-09-01,7.04,37.88,22.03,11.42,5.79,12.10,9.09,2.59,249.24,103.33,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-raspalje"
290826,2020-09-01,7.28,38.27,22.32,11.44,6.13,12.82,9.63,2.74,245.34,101.82,"srwc-pont-fritzi-best,srwc-pont-hart12coppice,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-beaupre-best"
303440,2020-09-01,13.67,62.07,36.64,18.00,8.71,22.17,15.48,4.81,399.67,150.54,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-fritzi-best,srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-beaupre-best"
292612,2020-09-01,5.79,33.70,19.45,10.38,5.79,14.80,10.26,3.72,228.61,100.82,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-raspalje"
292485,2020-09-01,8.28,42.60,24.90,12.68,3.72,9.82,6.76,2.09,304.22,120.98,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
289511,2020-09-01,6.55,33.13,19.35,9.85,5.28,12.76,8.38,2.59,163.96,81.48,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
290036,2020-09-01,6.44,35.83,20.74,10.95,3.99,10.46,7.21,2.28,269.58,108.44,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
289353,2020-09-01,6.10,34.90,20.10,10.83,2.41,6.39,4.36,1.45,314.46,118.33,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
291694,2020-09-01,9.05,42.05,24.96,12.02,1.94,5.95,3.80,1.50,345.07,114.18,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013,gr-fischer2013"
291248,2020-09-01,7.92,41.78,24.27,12.69,1.52,4.80,2.99,1.18,374.22,129.89,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,gr-fischer2013,srwc-pont-raspalje,gr-fischer2013"
290690,2020-09-01,8.50,43.06,25.10,12.88,2.34,6.68,4.49,1.45,371.88,123.94,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best"
289799,2020-09-01,7.12,38.41,22.27,11.72,1.56,4.51,3.26,1.13,348.80,123.16,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,gr-fischer2013,srwc-pont-beaupre-best,srwc-pont-beaupre-best"
289370,2020-09-01,6.85,35.62,20.80,10.59,6.85,16.14,11.40,3.81,205.85,88.02,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-raspalje"
290367,2020-09-01,6.66,36.76,21.29,11.24,3.00,7.89,5.22,1.72,315.71,118.68,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
292492,2020-09-01,6.64,37.37,21.60,11.48,5.25,12.24,8.30,2.44,249.25,111.13,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
295831,2020-09-01,3.86,25.24,14.32,8.06,1.24,4.12,2.74,1.16,310.95,125.46,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-beaupre-best,gr-fischer2013,srwc-pont-beaupre-best"
287307,2020-09-01,13.28,49.11,30.01,12.79,13.28,45.15,28.85,11.49,88.01,42.06,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best"
292697,2020-09-01,8.13,41.27,24.24,12.16,2.51,7.24,4.88,1.68,319.35,116.64,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
291260,2020-09-01,8.32,42.98,25.03,12.91,3.82,9.49,6.69,2.01,324.30,122.64,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
295651,2020-09-01,6.72,38.90,22.37,12.16,1.90,5.63,3.66,1.42,347.41,138.97,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje,gr-fischer2013"
289250,2020-09-01,6.24,33.28,19.36,10.03,4.54,10.76,7.45,2.14,264.55,102.52,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
295202,2020-09-01,6.35,37.67,21.59,11.90,2.35,6.15,4.47,1.45,341.55,139.39,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013"
295540,2020-09-01,6.47,38.14,21.91,11.98,1.75,5.49,3.45,1.40,349.67,140.49,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013"
301535,2020-09-01,10.58,53.62,31.16,16.21,8.32,23.41,15.01,5.63,314.43,135.62,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best"
295201,2020-09-01,6.53,38.21,21.92,12.02,2.34,6.28,4.46,1.50,342.47,139.16,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
289806,2020-09-01,6.16,35.05,20.24,10.80,2.93,7.88,5.31,1.60,310.48,117.05,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
289474,2020-09-01,5.96,32.92,19.07,10.03,2.77,7.99,5.54,1.82,275.63,106.14,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
289355,2020-09-01,5.73,33.56,19.29,10.46,2.88,7.42,4.89,1.53,300.54,116.29,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
303439,2020-09-01,13.85,62.43,36.89,18.05,8.33,19.44,13.72,3.97,400.33,149.29,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-raspalje"
292587,2020-09-01,8.84,43.57,25.66,12.73,4.01,9.97,6.87,2.04,337.24,119.56,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
291151,2020-09-01,7.98,41.94,24.40,12.62,6.08,13.77,9.79,2.79,293.62,116.71,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
289698,2020-09-01,6.21,34.28,19.86,10.45,3.32,9.34,6.41,2.14,275.32,107.55,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
293038,2020-09-01,7.29,39.19,22.86,11.77,3.23,9.03,6.17,1.90,293.53,116.40,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
290030,2020-09-01,6.24,35.45,20.47,10.92,2.94,7.77,5.09,1.66,312.84,118.53,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
301307,2020-09-01,10.41,53.56,31.10,16.27,8.11,21.53,14.44,4.96,341.68,147.09,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-raspalje,srwc-pont-beaupre-best"
291810,2020-09-01,8.26,43.14,25.12,12.99,2.32,6.15,4.53,1.48,364.33,127.45,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013,gr-fischer2013"
291359,2020-09-01,7.87,41.50,24.10,12.60,1.79,4.79,3.39,1.16,370.03,128.04,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje,gr-fischer2013"
291254,2020-09-01,8.75,44.39,25.92,13.24,1.97,5.92,3.81,1.47,365.74,127.08,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","gr-fischer2013,gr-fischer2013,srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje"
292596,2020-09-01,8.29,42.75,24.98,12.74,3.70,9.61,6.70,2.04,307.54,120.95,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
297614,2020-09-01,6.39,35.06,20.43,10.59,5.98,13.48,8.95,2.67,321.93,120.33,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
292360,2020-09-01,8.71,43.97,25.76,13.01,4.09,9.89,7.44,2.19,347.36,120.98,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
295314,2020-09-01,6.31,37.55,21.51,11.87,2.22,6.06,4.17,1.48,341.13,138.87,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje"
289471,2020-09-01,6.02,33.49,19.38,10.25,2.63,7.44,5.35,1.73,284.82,109.52,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
291705,2020-09-01,8.70,44.35,25.92,13.20,3.08,8.08,5.72,1.94,342.28,125.69,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013"
290080,2020-09-01,5.00,26.65,15.41,7.93,4.20,10.31,7.17,2.36,161.89,77.56,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-hart12coppice,srwc-pont-raspalje"
290261,2020-09-01,6.19,35.53,20.50,10.96,5.18,11.58,8.28,2.52,265.42,109.01,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
292471,2020-09-01,8.14,41.55,24.34,12.33,3.54,9.14,6.85,2.00,328.36,118.09,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
304118,2020-09-01,12.00,57.88,33.87,17.20,5.36,14.51,9.81,3.15,405.55,156.94,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-raspalje"
291246,2020-09-01,8.09,41.56,24.22,12.51,1.85,5.29,3.53,1.29,368.88,126.31,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013"
292470,2020-09-01,7.94,41.04,23.98,12.26,3.98,10.54,7.79,2.40,321.25,117.47,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
290968,2020-09-01,5.80,31.86,18.44,9.73,2.31,6.84,4.51,1.58,245.83,111.19,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
291057,2020-09-01,6.58,34.73,20.27,10.36,6.58,20.34,13.83,5.41,165.56,78.53,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-hart12coppice,srwc-pont-fritzi-best"
290943,2020-09-01,6.82,37.68,21.81,11.49,6.82,18.63,12.43,4.78,208.15,98.06,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-fritzi-best"
289921,2020-09-01,6.65,36.01,20.92,10.91,2.91,8.04,5.74,1.76,295.73,111.97,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
289137,2020-09-01,6.51,34.17,19.91,10.25,4.43,10.66,7.47,2.18,264.59,102.38,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
291285,2020-09-01,6.96,36.01,21.02,10.72,6.96,22.32,15.02,5.98,147.11,74.49,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best"
292025,2020-09-01,6.74,37.16,21.59,11.28,3.39,9.40,6.46,2.04,321.92,117.19,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
289683,2020-09-01,7.93,39.23,23.00,11.60,2.16,6.84,4.18,1.72,336.34,117.84,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013"
288164,2020-09-01,6.63,31.70,18.60,9.22,5.75,14.14,9.53,3.18,168.79,79.92,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
293509,2020-09-01,5.46,30.94,17.88,9.54,1.48,5.10,3.05,1.32,298.44,118.50,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje"
291930,2020-09-01,7.97,42.35,24.62,12.78,4.20,10.51,7.28,2.15,313.14,123.93,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
291049,2020-09-01,7.96,40.30,23.67,11.83,7.32,17.99,12.67,4.40,235.31,99.59,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-beaupre-best"
292024,2020-09-01,6.90,37.65,21.90,11.40,3.36,9.27,6.46,2.02,324.52,117.34,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
296786,2020-09-01,6.40,37.32,21.45,11.68,2.11,5.51,3.71,1.17,344.77,140.20,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
290235,2020-09-01,8.43,39.81,23.50,11.55,1.45,4.75,2.90,1.17,341.86,111.67,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,srwc-pont-raspalje,gr-fischer2013,gr-fischer2013"
289240,2020-09-01,6.45,35.81,20.69,11.01,2.36,6.19,4.15,1.37,316.70,117.42,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
289360,2020-09-01,6.00,32.94,19.10,10.02,3.13,8.87,6.01,1.98,273.94,105.86,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
295763,2020-09-01,6.62,39.08,22.40,12.29,1.59,4.71,3.14,1.18,354.21,140.59,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje,gr-fischer2013"
290135,2020-09-01,7.34,39.16,22.73,11.91,1.45,4.18,3.17,1.12,354.12,123.39,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,gr-fischer2013,srwc-pont-raspalje,srwc-pont-beaupre-best"
296107,2020-09-01,5.55,35.16,20.02,11.30,1.70,4.53,2.99,1.02,356.03,144.18,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje,gr-fischer2013"
289365,2020-09-01,6.80,35.47,20.69,10.61,5.25,12.38,8.83,2.67,248.15,99.73,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
290712,2020-09-01,6.69,37.10,21.49,11.31,5.42,11.67,8.62,2.50,253.72,106.22,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
289697,2020-09-01,6.30,34.63,20.08,10.54,3.56,9.84,6.71,2.20,285.42,109.67,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
290140,2020-09-01,6.31,36.31,20.93,11.26,2.37,6.14,4.23,1.42,328.02,122.63,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013"
291148,2020-09-01,7.83,41.62,24.17,12.61,3.61,8.89,6.32,1.87,328.81,123.33,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
291080,2020-09-01,5.90,32.27,18.69,9.82,2.40,7.24,4.72,1.68,242.21,110.18,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
